registry_idx,nickname,type,object_id,tns,ra_deg,dec_deg,host_z_spec,best_z,best_z_err,best_z_source,classification,final_verdict,registry_tier,budget_eligible,impact_kpc,m500_1e14msun,r500_mpc,gsc242_status,gsc242_id,gsc242_separation_arcsec,gsc242_candidate_count,gsc242_second_separation_arcsec,gsc242_release,gsc242_retrieved_at_utc,gsc242_snapshot_sha256,gsc242_class,allwise_status,allwise_id,allwise_separation_arcsec,allwise_candidate_count,allwise_second_separation_arcsec,allwise_release,allwise_retrieved_at_utc,allwise_snapshot_sha256,allwise_w1_mag,allwise_w1_err_mag,allwise_w2_mag,allwise_w2_err_mag,allwise_qph,allwise_ccf,allwise_ex,catwise2020_status,catwise2020_id,catwise2020_separation_arcsec,catwise2020_candidate_count,catwise2020_second_separation_arcsec,catwise2020_release,catwise2020_retrieved_at_utc,catwise2020_snapshot_sha256,catwise2020_w1_mag,catwise2020_w1_err_mag,catwise2020_w2_mag,catwise2020_w2_err_mag,catwise2020_pmQual,catwise2020_abf,catwise2020_ccf,catwise2020_ccf_status,unwise_status,unwise_id,unwise_separation_arcsec,unwise_candidate_count,unwise_second_separation_arcsec,unwise_release,unwise_retrieved_at_utc,unwise_snapshot_sha256,unwise_w1_flux,unwise_w1_flux_err,unwise_w2_flux,unwise_w2_flux_err,unwise_q_w1,unwise_q_w2,unwise_ff_w1,unwise_ff_w2,allwise_photometry_status,allwise_extended_source_flag,w1_w2_color_mag,w1_w2_color_err_mag,stern12_status,cluver14_log_mstar,cluver14_log_mstar_err,cluver14_method,cluver14_units,cluver14_authority,cluver14_status,adopted_log_mstar,adopted_log_mstar_err,adopted_mass_authority,adopted_mass_status,m200c_msun,m200c_err_msun,m200c_method,m200c_units,m200c_status,r200c_kpc,r200c_err_kpc,r200c_method,r200c_units,r200c_status,c200c,c200c_status,scale_radius_kpc,scale_radius_status,b_over_r200c
43,casey,halo,827,FRB 20240229A,169.97983,70.69339832,0.287,0.2398,0.012,LS/Zhou phot,SER,confirmed,True,True,237.2,,,matched,N77T001679,3.0059972444694845e-05,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,0394dab91d67daabe59dd1b11055c129bdfdb2d1c634ccafd3092fc8ac250adb,0.0,matched,J111955.15+704136.1,0.07757780478440601,1,,AllWISE,2026-07-21T07:38:07+00:00,cfd7b861ba53e4367923d83bd806e4313de1afb6f7d95373519527837ef9f5ca,15.47700023651123,0.03099999949336052,15.152000427246094,0.050999999046325684,AAUU,0000,0.0,matched,J111955.15+704136.1,0.1364277957665558,1,,CatWISE2020,2026-07-21T07:38:07+00:00,84f372832d89b831490ab57f7eed10e9b5ac762893290d7bdce6cf88400d1218,15.479999542236328,0.01696462819934577,15.236000061035156,0.027143405118953235,1N000,00,,not_published_in_vizier_table,matched,1710p711o0006206,0.12017013892242269,1,,unWISE Catalog,2026-07-21T07:38:07+00:00,f826ad2a54f52d4fbb7baecc6fa99a2d637f393621b88cb9d183043096f3477b,652.2100219726562,6.769199848175049,839.72998046875,22.025999069213867,1.0,1.0,0.9046,0.9211,pass,False,0.3249998092651367,0.05968249216741517,outside_validated_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,10.899114812954416,,ps1_taylor,pass_uncertainty_unavailable,5544095092280.866,,Moster13_Table1_redshift_dependent,Msun,pass_uncertainty_unavailable,343.79298770300375,,200_times_critical_density_Planck18,proper_kpc,pass_uncertainty_unavailable,6.470793181954346,pass_model_relation,53.129960738317,pass_model_relation,0.689950081835039
44,casey,halo,824,FRB 20240229A,170.0025556,70.68896879,0.287,0.2028,0.0001,DESI spec,SER,confirmed,True,True,178.3,,,ambiguous,N77T008668,0.009462431232632825,2,0.2096814020748769,GSC 2.4.2,2026-07-21T07:38:07+00:00,137f389da5eb1d323267d4c51a251adad8c90c9726e695c26fa930835329ee59,0.0,matched,J112000.59+704120.2,0.11185463062791172,1,,AllWISE,2026-07-21T07:38:07+00:00,7d01e880c53be1acfb5d531424e8d114d23c2b89cc33ec152704141cd55719c2,15.034000396728516,0.02800000086426735,14.70199966430664,0.039000000804662704,AAUU,0000,0.0,matched,J112000.47+704119.7,0.9131418512104693,2,2.1864870405709134,CatWISE2020,2026-07-21T07:38:07+00:00,e91c69b7bf3dca75c288a4f9a12ac26810c9dce810d9bd6f68dc1cdc1f56ce3a,15.333000183105469,0.102704776125769,15.036999702453613,0.10073841075075426,2N000,00,,not_published_in_vizier_table,matched,1710p711o0006111,0.686018804175734,2,2.5400012612971157,unWISE Catalog,2026-07-21T07:38:07+00:00,1ba5aab54c2a93e501240b282cb038e89168ab2370bf5c2591a3e458f4360c55,812.2999877929688,7.445099830627441,1314.0999755859375,23.316999435424805,1.0,1.0,0.7885,0.9693,pass,False,0.332000732421875,0.04801041669432441,not_selected_within_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,10.934936943422557,,ps1_taylor,pass_uncertainty_unavailable,7077422410797.027,,Moster13_Table1_redshift_dependent,Msun,pass_uncertainty_unavailable,378.08084187204736,,200_times_critical_density_Planck18,proper_kpc,pass_uncertainty_unavailable,6.416078128810392,pass_model_relation,58.92709444642431,pass_model_relation,0.4715922634882978
45,casey,halo,825,FRB 20240229A,170.0000823,70.69033887,0.287,0.3483,0.2031,LS/Zhou phot,REX,inconclusive,False,False,281.4,,,unmatched,,,0,,GSC 2.4.2,2026-07-21T07:38:07+00:00,3ac67e8d0bcaa44324d1eb2e1bc1739721b510e910a8278746e67bdc6391bac0,,unmatched,,,0,,AllWISE,2026-07-21T07:38:07+00:00,3ac67e8d0bcaa44324d1eb2e1bc1739721b510e910a8278746e67bdc6391bac0,,,,,,,,unmatched,,,0,,CatWISE2020,2026-07-21T07:38:07+00:00,3ac67e8d0bcaa44324d1eb2e1bc1739721b510e910a8278746e67bdc6391bac0,,,,,,,,not_published_in_vizier_table,unmatched,,,0,,unWISE Catalog,2026-07-21T07:38:07+00:00,3ac67e8d0bcaa44324d1eb2e1bc1739721b510e910a8278746e67bdc6391bac0,,,,,,,,,match_unmatched,False,,,insufficient_color,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,9.500505540852894,,wise_w1,pass_uncertainty_unavailable,242490940291.57135,,Moster13_Table1_redshift_dependent,Msun,pass_uncertainty_unavailable,116.21187901288498,,200_times_critical_density_Planck18,proper_kpc,pass_uncertainty_unavailable,8.252787699071988,pass_model_relation,14.081530175064701,pass_model_relation,2.421439205615114
46,casey,cluster,"J111929.5+705441, 1237905",FRB 20240229A,169.87289,70.91131,0.287,0.2162,0.0001,DESI spec,cluster,confirmed,True,False,3133.0,1.78,0.766,matched,N77T002980,0.02404850966091986,2,0.4450580645827606,GSC 2.4.2,2026-07-21T07:38:07+00:00,3766326a31b05c17f12a1fe5572747b2243a0b476a4fcb42391f41305e2e279b,0.0,matched,J111929.47+705440.5,0.16512985622116025,1,,AllWISE,2026-07-21T07:38:07+00:00,38ed8512daa45f8367e0dacb2f039a96a5d8623192be6ab6679910a0f0841175,13.90999984741211,0.024000000208616257,13.593999862670898,0.027000000700354576,AABU,0000,1.0,matched,J111929.10+705441.3,2.004618731964338,3,2.692981664028817,CatWISE2020,2026-07-21T07:38:07+00:00,4a073799215088f7d7be1f1ccca4c36f52ef105d0fb66b340aec26a99ba166db,15.01099967956543,0.043868129485176946,14.67300033569336,0.038776293027076046,3N000,00,,not_published_in_vizier_table,matched,1710p711o0010964,0.8321201755599327,1,,unWISE Catalog,2026-07-21T07:38:07+00:00,f5cd1f0413c9fe257efd28de4718b8ec30f2eee153e0d11a43853521b69f91a7,1961.699951171875,10.12399959564209,3226.0,28.31399917602539,1.0,1.0,0.6954,0.8122,pass,True,0.31599998474121094,0.03612478439842552,not_selected_within_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,,,cluster_catalog_M500_R500,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,Msun,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,proper_kpc,not_applicable_cluster,,not_applicable_cluster,,not_applicable_cluster,
47,casey,cluster,"J112235.5+705438, 1239515",FRB 20240229A,170.6479,70.91058,0.287,0.2158,0.0,DESI spec,cluster,confirmed,True,False,4284.7,0.89,0.543,matched,N77T002984,0.020025890200155643,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,9ec598c25c72ab5039b2bd3986840f9dc8c0a9b5d989d40d036049f0902a13bf,3.0,matched,J112235.49+705438.0,0.021255175773365578,1,,AllWISE,2026-07-21T07:38:07+00:00,cad1ad19af7a79f9ef0ed3e901e474767f7564201d1545ea48884fc6b995d2d0,14.64799976348877,0.027000000700354576,14.282999992370605,0.032999999821186066,AABU,0000,0.0,matched,J112235.45+705437.6,0.5149249811437071,2,2.9138392201122554,CatWISE2020,2026-07-21T07:38:07+00:00,c249ff1d1c48ab8dc7a163a7e5ae69fb856986451fbb459fdf872906d07f0668,14.770000457763672,0.03619120682527098,14.432000160217285,0.03832010134440457,3N000,00,,not_published_in_vizier_table,matched,1710p711o0010878,0.16704151866661854,2,2.9751274868666933,unWISE Catalog,2026-07-21T07:38:07+00:00,1c0068814ca821916a410e4629cc1f4b313b23ac27ad7fd086d713e8dff83226,1177.5999755859375,8.151300430297852,1946.5999755859375,24.549999237060547,1.0,1.0,0.8247,0.9905,pass,False,0.36499977111816406,0.042638011515752326,not_selected_within_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,,,cluster_catalog_M500_R500,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,Msun,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,proper_kpc,not_applicable_cluster,,not_applicable_cluster,,not_applicable_cluster,
48,casey,cluster,"J112350.9+704142, 1240175",FRB 20240229A,170.96191,70.69499,0.287,0.2133,0.0,DESI spec,cluster,confirmed,True,False,4267.4,2.09,0.848,matched,N77T001731,0.015231848136443219,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,4df43c26b285cb95f9e23cc3458a43a63af674465278dccbe09b72c862f45ccf,3.0,matched,J112350.87+704142.4,0.5135277016381901,1,,AllWISE,2026-07-21T07:38:07+00:00,877241adfd43943248b92b127cfd683509cffe30875342f7099de044a8fa16f0,13.972999572753906,0.02500000037252903,13.670000076293945,0.027000000700354576,AAUU,0000,1.0,matched,J112350.62+704142.0,1.1931930593076945,1,,CatWISE2020,2026-07-21T07:38:07+00:00,16eceef328c5512c34f7848bdf5d06a68acd8e716d4703e598cb06dfb82a8e8f,14.279999732971191,0.017143203233023097,14.04800033569336,0.01809560341263549,3N000,00,,not_published_in_vizier_table,matched,1710p711o0006166,0.3086014694349949,1,,unWISE Catalog,2026-07-21T07:38:07+00:00,755ab0df9624463b065e4e80e252e1c1e002f935d65650bd691f84c2de508447,1746.9000244140625,9.92710018157959,3006.0,27.917999267578125,1.0,1.0,0.6593,0.8419,pass,True,0.30299949645996094,0.03679673975294006,not_selected_within_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,,,cluster_catalog_M500_R500,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,Msun,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,proper_kpc,not_applicable_cluster,,not_applicable_cluster,,not_applicable_cluster,
49,casey,cluster,"J111930.9+702041, 1237924",FRB 20240229A,169.87859,70.34475,0.287,0.0907,0.0,DESI spec,cluster,confirmed,True,False,3804.0,0.62,0.602,matched,N7RA003713,0.0497044782409419,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,2b91ab24ce3dcfbf2fede22e1efd6b3d548233b4ef0362da1c912958a945aff4,3.0,matched,J111930.87+702040.9,0.1568720605847987,1,,AllWISE,2026-07-21T07:38:07+00:00,b8909898d542b5302a64d39b6e03f699fe8591cdfe39cfdb4fd50e4a0fd965e7,14.187999725341797,0.026000000536441803,13.920000076293945,0.03099999949336052,AABU,0000,0.0,matched,J111930.70+702042.5,1.6406223982137496,2,1.9669417130857394,CatWISE2020,2026-07-21T07:38:07+00:00,153d3bb2bce5db6f2a8ebde2da0205339e7dcb4780e242bc6a4163e025c504bb,14.892999649047852,0.03948131653665925,14.684000015258789,0.041759084798389585,3N000,00,,not_published_in_vizier_table,matched,1716p696o0029328,0.1302497365071765,1,,unWISE Catalog,2026-07-21T07:38:07+00:00,40143a3bb24659baa1581de232229bbfc2a1988f429390c7462a0915ab7f5a2a,1726.0999755859375,9.440899848937988,2122.5,26.749000549316406,1.0,1.0,0.7961,0.7918,pass,False,0.26799964904785156,0.04045985660482902,not_selected_within_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,,,cluster_catalog_M500_R500,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,Msun,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,proper_kpc,not_applicable_cluster,,not_applicable_cluster,,not_applicable_cluster,
50,isha,halo,WISEA J044538.83+701843.3,FRB 20221113A,71.411807,70.312048,0.2505,,,none,galaxy candidate,inconclusive,False,False,16.2,,,matched,NAYJ000955,0.9123030188194913,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,84cccff08b6adb4020d68ca746f822fc207d829cbd25a30ad4e627936a8c26fb,0.0,matched,J044538.83+701843.3,0.0004340947444772247,1,,AllWISE,2026-07-21T07:38:07+00:00,3399ad825dba1a44a21559b51a4b1c1d7a6ffa2a94f51047f6ddb3a4cbb92b7b,15.098999977111816,0.035999998450279236,14.937999725341797,0.06300000101327896,AABU,0000,0.0,matched,J044538.86+701843.2,0.22064209886580416,1,,CatWISE2020,2026-07-21T07:38:07+00:00,b1eb18d0727cbd65f6115d972dbb298408367f092b36fdb78b22e60d08d3712d,15.107000350952148,0.01193116708525417,14.991000175476074,0.021714724095162587,2N000,00,,not_published_in_vizier_table,matched,0711p696o0036881,0.09095032914494357,1,,unWISE Catalog,2026-07-21T07:38:07+00:00,aff90d4b06bfb901131c2365b7d7c1951a606963af2b44cf6b35e1f939f967e1,925.989990234375,7.7204999923706055,1043.199951171875,24.565000534057617,1.0,1.0,0.9669,0.9911,pass,False,0.16100025177001953,0.07256031984558267,not_selected_within_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,,,,unavailable,,,Moster13_Table1_redshift_dependent,Msun,unavailable,,,200_times_critical_density_Planck18,proper_kpc,unavailable,,unavailable,,unavailable,
51,oran,halo,WISEA J211150.32+724807.8,FRB 20220506D,317.9596667,72.8021667,0.3005,,,none,galaxy candidate,inconclusive,False,False,208.0,,,matched,N1G0001534,0.03832562576044978,2,0.4082017184294051,GSC 2.4.2,2026-07-21T07:38:07+00:00,fded83481c9b229d4b2df3a8488a3c54ef023cfd1648ff05d237b2d5642ed02e,3.0,matched,J211150.32+724807.8,0.04636825089652165,1,,AllWISE,2026-07-21T07:38:07+00:00,8566c87184312c2a192a406d22b46700b5da53cf209564519fa1bcfeda25b849,13.057999610900879,0.023000000044703484,12.901000022888184,0.023000000044703484,AAAB,0000,1.0,matched,J211150.75+724806.8,2.1424213231898945,1,,CatWISE2020,2026-07-21T07:38:07+00:00,8623e78a1008a0077c957a50008ba4e4389cf8649001c5a932981734af13e6f5,15.234999656677246,0.026808301352052578,15.0,0.032572086142743886,3N000,00,,not_published_in_vizier_table,matched,3162p726o0026023,0.9249387885379469,2,1.9618075548101763,unWISE Catalog,2026-07-21T07:38:07+00:00,2c8954374c7b2dd48a5e41cddee34e6c5407227808e0201b81c7b4c57633b459,3507.0,12.970999717712402,5295.89990234375,31.999000549316406,1.0,1.0,0.6332,0.7998,pass,True,0.1569995880126953,0.03252691199780146,not_selected_within_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,,,,unavailable,,,Moster13_Table1_redshift_dependent,Msun,unavailable,,,200_times_critical_density_Planck18,proper_kpc,unavailable,,unavailable,,unavailable,
52,phineas,cluster,WHL J115048.0+714428,FRB 20230307A,177.69998,71.74124,0.271,0.1893,,WHL12/NED,cluster,confirmed,True,False,614.3,,,ambiguous,N77R011236,0.19980260483256787,3,0.28682370717178707,GSC 2.4.2,2026-07-21T07:38:07+00:00,e7df2be5256db99d1682955b0d18dca01adbf19c7ef2755340a678a1f2cb2836,0.0,matched,J115048.02+714428.1,0.3804301783565077,1,,AllWISE,2026-07-21T07:38:07+00:00,273dbf57a1ed88b3073a38febfd4846963307d442b20660c07bee6078ee5e73e,13.845999717712402,0.02500000037252903,13.494999885559082,0.028999999165534973,AACU,0000,4.0,ambiguous,J115048.40+714428.0,1.9115274784800682,2,2.1306342083980745,CatWISE2020,2026-07-21T07:38:07+00:00,22b75eacd191d4501e6b1f01d71696c7fb2a30c48b1227fa76d9f12dac7d5668,14.35099983215332,0.03619120682527098,14.04800033569336,0.031667305972112106,3N000,00,,not_published_in_vizier_table,matched,1755p711o0029178,0.33837647878981403,2,0.8749366611248732,unWISE Catalog,2026-07-21T07:38:07+00:00,c640e158d56d49ea6f928243f4450aac4941bb56bc1b0ba6908be78834ff43f0,2274.39990234375,10.494999885559082,3105.60009765625,29.437999725341797,1.0,1.0,0.7537,0.7536,pass,True,0.3509998321533203,0.038288379049360145,not_selected_within_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,,,cluster_catalog_M500_R500,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,Msun,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,proper_kpc,not_applicable_cluster,,not_applicable_cluster,,not_applicable_cluster,
